label,comX,comY,comZ,SA,vol,sphericity,maxFeret,minFeret,aspectRatio
117.0,4.648e-06,8.696e-06,4.185e-06,1.251184020882161e-13,2.6697600000000004e-21,0.743836952946578,2.690708810279947e-07,1.4089729551558645e-07,0.3247067427558588
118.0,5.152e-06,8.136e-06,2.61e-06,1.2013277905099762e-13,2.6928000000000004e-21,0.7791576393384101,3.307539963590968e-07,1.350001639366383e-07,0.3523640273862005
119.0,1.06e-05,5.928e-06,2.475e-06,1.7230778098676167e-13,2.6956800000000004e-21,0.5436150344736511,4.782831032904834e-07,1.4971265038094686e-07,0.1558537697388972
120.0,7.208e-06,5.92e-07,4.14e-06,1.314730984893509e-13,2.7014400000000007e-21,0.7134728371997752,3.022052541269477e-07,1.679999854786729e-07,0.4979362232324383
121.0,1.0512e-05,8.592e-06,2.07e-06,1.2575055237537985e-13,2.7100799999999998e-21,0.7475305806236922,3.184251861426296e-07,1.3499993656296286e-07,0.3686500201743232
122.0,5.24e-06,8.336e-06,6.075e-06,1.403159991566326e-13,2.7273600000000006e-21,0.6727781978553409,3.1701667376561573e-07,1.552280618925749e-07,0.4902657797068736
123.0,8.752e-06,1.456e-06,6.3e-06,1.659671994942835e-13,2.7590399999999998e-21,0.5731925317058211,4.973496219513804e-07,1.4385983316785678e-07,0.0665147486198697
124.0,9.328e-06,8.344e-06,1.26e-06,1.327533615789346e-13,2.7619199999999997e-21,0.7170993475294011,2.726202493210068e-07,1.7249630121642114e-07,0.4965451568644239
125.0,1.0168e-05,8.632e-06,1.17e-06,1.3797836119929024e-13,2.7849599999999998e-21,0.6937757516487169,3.952043592033533e-07,1.3499993656296286e-07,0.2251120690817361
126.0,7.28e-06,5.528e-06,8.1e-06,1.3161828062270522e-13,2.7936000000000004e-21,0.7288039638253063,3.621997618254157e-07,8.99999577086419e-08,0.3313918445124343
127.0,1.872e-06,8.616e-06,4.589999999999999e-06,1.2046367632172801e-13,2.8339199999999998e-21,0.8039327773176375,2.573980843352103e-07,1.6967478763807326e-07,0.6441556457705425
128.0,6.256e-06,8.536000000000001e-06,1.26e-06,1.6569030960228708e-13,2.8367999999999997e-21,0.5848881563109415,4.923668860118077e-07,1.355590163780056e-07,0.0908826828111999
129.0,4.128e-06,7.552e-06,3.915e-06,1.6870775255749226e-13,2.8512000000000006e-21,0.5763693430341537,3.615068223844693e-07,2.244799249795519e-07,0.3809463079464821
130.0,4.528e-06,1.9200000000000003e-06,3.5550000000000003e-06,1.2382712560475053e-13,2.8627200000000005e-21,0.7873858045573974,2.908675535732147e-07,1.3499993656296286e-07,0.5514933484830454
131.0,9.008e-06,5.784e-06,6.164999999999999e-06,1.5166595652155408e-13,2.8800000000000002e-21,0.6454426721794119,4.815867092043513e-07,8.99999577086419e-08,0.1250876006804699
132.0,2.568e-06,1.968e-06,7.154999999999999e-06,1.7738388905100461e-13,2.9232000000000007e-21,0.5573683521617705,5.656404300102056e-07,1.3499993656296286e-07,0.1381671936885514
133.0,5.032e-06,6.2e-06,2.34e-06,1.5445089604030148e-13,2.9318399999999998e-21,0.6413875656178614,4.081785207941047e-07,1.6947102302955001e-07,0.3752647719105361
134.0,4.0000000000000003e-07,7.6e-06,1.98e-06,1.3410938598141814e-13,2.9750400000000007e-21,0.745910676191253,2.777014871869108e-07,1.7229579350054193e-07,0.4950715760741778
135.0,6.216e-06,7.592e-06,3.5550000000000003e-06,1.213519200018517e-13,2.9836799999999998e-21,0.8259218733037856,2.656457645526443e-07,1.3499993656296286e-07,0.5715905725958041
136.0,7.200000000000001e-07,2.488e-06,6.66e-06,1.592509841644422e-13,2.9865600000000005e-21,0.6297712477114518,4.5111240651879684e-07,1.4591775672717306e-07,0.1699710640262988
137.0,3.48e-06,1.68e-06,3.645e-06,1.405353887847665e-13,2.9894400000000004e-21,0.7140988262021946,3.001728859872284e-07,1.5200009784166468e-07,0.4192173018213188
139.0,8.688e-06,2.312e-06,1.125e-06,2.102978891862129e-13,3.0326399999999998e-21,0.4817959188151683,4.6534483736933996e-07,2.0927375137816315e-07,0.4377123318226268
140.0,1.0384e-05,3.848e-06,7.11e-06,1.814740870350037e-13,3.0585599999999998e-21,0.5614970866776074,4.3220189347502905e-07,1.886866699683314e-07,0.2984791073588558
141.0,8.432e-06,5.744e-06,2.835e-06,1.6558261601470181e-13,3.0614400000000005e-21,0.6157719281089443,3.856743807423504e-07,1.3499993656296286e-07,0.4791167917252568
142.0,7.08e-06,7e-06,7.154999999999999e-06,1.775784963439377e-13,3.1075199999999998e-21,0.5799221611445676,3.698155827989635e-07,1.591219059849464e-07,0.3186010947881461
143.0,7.984e-06,3.2640000000000004e-06,6.974999999999999e-06,1.639093028385168e-13,3.1507200000000006e-21,0.634094122827232,3.183625568124111e-07,1.592794536087583e-07,0.4172882165419305
144.0,5.176e-06,8.696e-06,9.135e-06,1.3035560367332088e-13,3.1939200000000004e-21,0.804582240001911,2.758462247828439e-07,1.7551957900031518e-07,0.5380616656796756
145.0,3.1840000000000003e-06,8.408e-06,8.910000000000001e-06,1.847042788722835e-13,3.2083199999999998e-21,0.5695418222454907,4.369926381899061e-07,1.999999312829459e-07,0.2597086972858472
146.0,8.8e-06,5.64e-06,8.190000000000001e-06,1.6957679341612262e-13,3.2774400000000002e-21,0.6292272739399466,3.194876753460179e-07,1.7222204803596405e-07,0.4200196800898022
147.0,6.928e-06,3.2000000000000003e-06,3.15e-06,1.8537549410605737e-13,3.2774400000000002e-21,0.5756011276423494,3.411822475043535e-07,1.8860527061883043e-07,0.5314198440309502
148.0,6.72e-06,2.4240000000000004e-06,6.48e-06,1.3913251628133454e-13,3.3033600000000002e-21,0.7709497796151357,3.4337528669513294e-07,1.682262523644969e-07,0.4307501256172097
149.0,9.408e-06,7.904000000000001e-06,6.434999999999999e-06,2.025069332248559e-13,3.3955199999999996e-21,0.5394879594334376,4.566583802421453e-07,1.7999991541728377e-07,0.3410469704289235
150.0,5.192e-06,6.24e-06,7.83e-06,1.7064128723046125e-13,3.4041600000000006e-21,0.6413178315933803,3.7455073234481037e-07,1.8353652831292893e-07,0.3703803785779072
151.0,1.0376e-05,2.4800000000000005e-07,1.44e-06,1.7168840366509657e-13,3.412799999999999e-21,0.6384845419897418,4.009061656543678e-07,1.696837288138962e-07,0.2621151536074221
152.0,4.024e-06,6.7040000000000005e-06,8.595e-06,1.6037694916054247e-13,3.43872e-21,0.6869736086951704,3.1186290904326857e-07,1.7194736877252526e-07,0.4848536039336879
153.0,8.456e-06,8.408e-06,4.95e-06,1.599481613382055e-13,3.456000000000001e-21,0.6911209027560126,2.855448924998506e-07,1.7935562418233593e-07,0.4227107559176621
154.0,6.528e-06,7.976e-06,1.44e-06,1.5664427359114306e-13,3.49056e-21,0.7103946352936058,3.443431503807592e-07,1.8545291784581346e-07,0.3792501563700772
155.0,4.432e-06,7.168e-06,7.424999999999999e-06,1.6129272029151808e-13,3.553920000000001e-21,0.6982449277293928,2.884302987448273e-07,1.713259469893805e-07,0.4788562412987847
156.0,1.976e-06,7.824e-06,5.625e-06,1.7190812666453725e-13,3.5856000000000005e-21,0.6590154700825335,3.3187635173579706e-07,1.6674033502873762e-07,0.4566415282484408
157.0,6.936e-06,6.864e-06,2.7e-06,1.5279846816255708e-13,3.5913600000000004e-21,0.7422287141314508,3.611512380320568e-07,1.5255703494520666e-07,0.3465054263220949
158.0,6.904e-06,8.664e-06,2.7e-06,1.709716382126147e-13,3.637440000000001e-21,0.6689966509629802,2.873590072545844e-07,1.868604974963161e-07,0.5095353258937657
159.0,4.608e-06,5.776e-06,6.57e-06,2.0189419802706838e-13,3.6748799999999995e-21,0.57041253504857,4.0429247258141686e-07,2.240003595943563e-07,0.3580611354341469
160.0,6.288e-06,9.36e-07,2.655e-06,1.6412754417096528e-13,3.68064e-21,0.702400611486724,3.224869182170448e-07,1.8000014279095924e-07,0.620373242525795
161.0,7.888e-06,1.688e-06,8.1e-07,1.8337550382230579e-13,3.71232e-21,0.6322755788073504,3.801259508366018e-07,1.6506854615594382e-07,0.4237463558822266
162.0,4.656e-06,4.128e-06,2.79e-06,2.202725435334527e-13,3.8390400000000004e-21,0.538276619017032,5.322150420969037e-07,1.4636616899068608e-07,0.1497075312782867
163.0,4.6e-06,2.848e-06,6.75e-06,2.0298787882265179e-13,3.873600000000001e-21,0.5876118345125947,4.124976670480123e-07,1.5999989955162166e-07,0.2639945714737634
164.0,6.936e-06,8.248e-06,3.78e-06,1.746865888505634e-13,3.899520000000001e-21,0.6858545038491037,3.0630656135678734e-07,2.0441028716248466e-07,0.7232626875044398
165.0,9.192e-06,8.064e-06,6.84e-06,2.371892785903137e-13,3.93408e-21,0.5081023400325756,6.102596870212799e-07,2.1741378463925254e-07,0.2148772256303865
166.0,1.312e-06,8.488e-06,8.325e-06,1.861783182054521e-13,3.936960000000001e-21,0.6476330792066158,3.531377505440959e-07,1.755653259921189e-07,0.539212278491067
167.0,1.256e-06,3.1280000000000004e-06,3.96e-06,1.5227982077660677e-13,3.96e-21,0.794886689587394,3.327426679974675e-07,1.6279824027034946e-07,0.4000952264571414
168.0,5.208e-06,3.5280000000000004e-06,1.53e-06,1.94182177230741e-13,3.977280000000001e-21,0.6251710649126921,3.138310665170597e-07,2.1895686222531415e-07,0.4797143359071808
169.0,7.4e-06,8.544e-06,2.25e-06,1.7975407967411188e-13,4.1011200000000006e-21,0.6892980025647378,3.238816370314486e-07,1.769345265000769e-07,0.5150099145376617
170.0,1.528e-06,6.04e-06,1.665e-06,1.9007531369199082e-13,4.199040000000001e-21,0.662203923755613,3.263762183861116e-07,1.800000291041215e-07,0.6331870532248981
171.0,1.0496e-05,4.072e-06,9.09e-06,2.1707243458958962e-13,4.2537599999999994e-21,0.5848728154351451,4.481953779122522e-07,1.583752196118472e-07,0.1814965721772198
172.0,4.568e-06,7.552e-06,4.095e-06,1.9762411942826622e-13,4.271040000000001e-21,0.6441691703787401,4.816621036642912e-07,1.5188907679026533e-07,0.278202699281606
173.0,4.784e-06,2.24e-06,6.39e-06,1.9877282464393258e-13,4.308480000000001e-21,0.644183855088754,5.586202993915177e-07,1.3499993656296286e-07,0.1316958006026947
174.0,1.976e-06,4.208e-06,2.655e-06,1.8348114608703001e-13,4.308480000000001e-21,0.6978714009409642,3.574922441979372e-07,2.2107092596882035e-07,0.4014601750820171
175.0,3.72e-06,8.8e-07,8.910000000000001e-06,2.287309324993356e-13,4.406400000000001e-21,0.5682618528106912,3.997353738135934e-07,1.7599995771888646e-07,0.4048618776590297
176.0,7.712e-06,1.2e-06,4.185e-06,2.0184499462049855e-13,4.4121600000000004e-21,0.6445159098111439,4.4586921508200493e-07,2.0000004496978366e-07,0.2587645834263973
177.0,2.7440000000000003e-06,1.584e-06,6.254999999999999e-06,1.973124421895297e-13,4.4380800000000004e-21,0.6619010501812544,3.224871151284238e-07,1.9191777751334905e-07,0.5850426313323411
178.0,8.312000000000001e-06,4.7200000000000004e-07,2.835e-06,2.0643081212326025e-13,4.440960000000001e-21,0.6329375247918604,3.180657708821818e-07,2.56000021181535e-07,0.7606168876765037
179.0,3.696e-06,3.696e-06,5.805e-06,1.8579353700991872e-13,4.5158400000000004e-21,0.7111249004030744,3.601701385800727e-07,2.0364685022026746e-07,0.4290584171613305
180.0,7.1440000000000005e-06,2.1200000000000005e-06,2.565e-06,2.57445396385357e-13,4.530240000000001e-21,0.5142959857506371,4.97045445234645e-07,2.436323542170294e-07,0.2007122229084842
181.0,8.888e-06,3.1680000000000004e-06,5.04e-06,1.7045752530153636e-13,4.538880000000001e-21,0.7777387648085742,3.8640732787481867e-07,1.7999991541728377e-07,0.3828415985666492
182.0,4.0000000000000003e-07,6.800000000000001e-07,4.635e-06,2.585154223569226e-13,4.633920000000001e-21,0.51995212241586,4.2574735272130333e-07,2.159094236458352e-07,0.4730337979326044
183.0,3.904e-06,7.36e-06,1.98e-06,1.7683199309915252e-13,4.6454399999999996e-21,0.7613911993182314,3.328513877120122e-07,1.9884468146035646e-07,0.4794600329087213
184.0,3.1440000000000003e-06,5.456e-06,1.305e-06,1.6461860476473586e-13,4.7030399999999994e-21,0.8246272011533977,2.9264193638165345e-07,1.8879094940623762e-07,0.6556158221674457
185.0,9.192e-06,2.3840000000000004e-06,8.55e-07,2.1975792680712842e-13,4.7116800000000004e-21,0.6184768285072446,5.228794876541458e-07,1.839998731156811e-07,0.2653836009949286
186.0,6.88e-06,4.512e-06,8.145e-06,2.516746796758821e-13,4.7376000000000004e-21,0.5420219321319527,3.7284659544407305e-07,2.0674186436698e-07,0.3428246176552632
187.0,4.192e-06,9.224e-06,3.6000000000000003e-06,1.8891811268984634e-13,4.818240000000001e-21,0.7302464908629598,3.4731503575649535e-07,1.8000014279095924e-07,0.5328425671133866
188.0,1.0544e-05,8.84e-06,9.9e-07,1.9050399253190739e-13,4.858560000000001e-21,0.7282018134323586,4.043679017033951e-07,2.0555339851820414e-07,0.3865299500744867
189.0,3.696e-06,9.12e-07,7.11e-06,2.904447301524301e-13,4.8787199999999994e-21,0.4789511488241427,4.624087154415281e-07,2.288274956617021e-07,0.3569281802468899
190.0,9.488e-06,8.192e-06,3.96e-06,2.1149240381905574e-13,4.8988799999999995e-21,0.6595593560460131,3.506250744045442e-07,1.9985521932299204e-07,0.4297052641171395
191.0,2.2e-06,9.032e-06,8.550000000000001e-06,1.9428257136691986e-13,4.907520000000001e-21,0.7188280247248188,3.8781143018290345e-07,1.751503319325021e-07,0.4158072705932075
192.0,3.408e-06,2.64e-06,7.2e-07,1.840167370652973e-13,4.910400000000001e-21,0.759226537227511,3.967657496277844e-07,1.6566834943659664e-07,0.2998424649179553
193.0,1.448e-06,1.384e-06,2.565e-06,2.162823985649843e-13,4.927680000000001e-21,0.6474773970323054,3.630138483107485e-07,1.752960434767591e-07,0.3505362087930775
194.0,8.568e-06,2.696e-06,4.095e-06,2.068431833297106e-13,4.942080000000001e-21,0.6783431217326866,3.709598181664674e-07,1.977727252577808e-07,0.4159290372781066
195.0,9.464e-06,7.656000000000001e-06,6.03e-06,2.1398863337267558e-13,4.988160000000001e-21,0.6597615516791058,3.565065942061384e-07,1.804170093072379e-07,0.5944194744892345
196.0,2.0240000000000004e-06,7.896e-06,5.94e-06,1.941849791669153e-13,5.0025599999999994e-21,0.7284448811648967,3.733377619193962e-07,1.7999991541728377e-07,0.3999546092507309
197.0,9.448e-06,8.920000000000001e-06,8.505e-06,2.0487935713177412e-13,5.086080000000001e-21,0.6980845823160134,4.1269165658872813e-07,2.0043978653833635e-07,0.4372352375611886
198.0,6.68e-06,4.752e-06,3.5550000000000003e-06,2.474089965568776e-13,5.091840000000001e-21,0.5785201217206348,4.77715035796086e-07,2.0126654622257248e-07,0.2996938099133933
199.0,1.704e-06,6.344e-06,7.424999999999999e-06,2.0546342336496354e-13,5.1263999999999995e-21,0.6997742078367559,3.594876539057905e-07,1.7236586503276997e-07,0.477611184101076
200.0,9.92e-06,8.8e-07,7.334999999999999e-06,1.7663106896837345e-13,5.256000000000001e-21,0.8276637446139766,3.0641109059525456e-07,2.0800001720999722e-07,0.6838192790547211
201.0,6.936e-06,3.424e-06,5.13e-06,2.647586306513547e-13,5.258880000000001e-21,0.5523692650742252,4.160711954938753e-07,2.56000021181535e-07,0.4021888228812859
202.0,9.88e-06,3.4160000000000004e-06,4.679999999999999e-06,1.964753517744178e-13,5.304960000000001e-21,0.7486821150057299,3.9476855988733874e-07,2.1355526943249717e-07,0.510516764611028
204.0,4.192e-06,2.7280000000000004e-06,9.18e-06,1.876356657947266e-13,5.359680000000001e-21,0.7893349008998184,3.4028703053485415e-07,1.7999991541728377e-07,0.5808213089399539
205.0,7.376e-06,6.8960000000000006e-06,2.07e-06,2.099435112604577e-13,5.3625600000000004e-21,0.7057156974399018,4.146218983125271e-07,1.7999991541728377e-07,0.3855451031407148
206.0,6.848e-06,2.336e-06,5.4e-06,2.3062361922123405e-13,5.448960000000001e-21,0.649315974765336,5.033600438062071e-07,1.7999991541728377e-07,0.259693081718702
207.0,1.0456e-05,6.736e-06,9e-06,2.51362821192853e-13,5.480640000000001e-21,0.5980496856640423,4.058851576598181e-07,2.0928283130890755e-07,0.5316437556168885
208.0,3.4000000000000005e-06,3.4400000000000005e-06,1.98e-06,2.5677056185475873e-13,5.480640000000001e-21,0.5854544037919922,5.594794990835715e-07,2.2499989427160474e-07,0.3218697378436359
209.0,6.72e-06,7.192e-06,3.645e-06,2.882304593199574e-13,5.489280000000001e-21,0.522100977964268,8.42190362683655e-07,1.750849153409966e-07,0.0371183743486509
210.0,1.008e-06,2.2160000000000005e-06,6.704999999999999e-06,2.610439892773753e-13,5.506560000000001e-21,0.577684449716324,4.325056037686319e-07,2.0799984667974059e-07,0.3121655754353754
211.0,6.984e-06,8.712e-06,3.06e-06,2.431311466091955e-13,5.5641599999999996e-21,0.6245634991000646,5.09109962144816e-07,1.921752581244333e-07,0.2237138402386814
212.0,8.624e-06,2.432e-06,2.16e-06,2.0937619940507265e-13,5.5699199999999995e-21,0.7257540208314813,3.533051136375068e-07,2.0861084701721265e-07,0.4028343852618062
213.0,3.68e-06,6.688e-06,1.665e-06,2.7130347354084133e-13,5.598720000000001e-21,0.562023664859846,5.089819199337679e-07,1.8412621242305766e-07,0.1912275800257313
214.0,7.312e-06,7.208e-06,5.895e-06,2.4713128365115043e-13,5.607360000000001e-21,0.6176304403251377,4.961809755290245e-07,1.7600041246623735e-07,0.2075843056318992
215.0,7.024e-06,3.816e-06,7.424999999999999e-06,2.786403628558752e-13,5.630400000000001e-21,0.5492873496698123,5.607162373506733e-07,1.7999991541728377e-07,0.2288255411067219
216.0,8.8e-06,2.400000000000001e-07,2.835e-06,2.2505324411163506e-13,5.685120000000001e-21,0.6844765978584169,3.458383041706189e-07,2.4209647852796105e-07,0.6683342275398471
217.0,4.104e-06,1.208e-06,6.93e-06,1.914373215183183e-13,5.6937599999999995e-21,0.8054840652863356,3.506858069149226e-07,1.7999991541728377e-07,0.4830725530399259
218.0,1.0112e-05,4.84e-06,8.055e-06,2.35755374853135e-13,5.722560000000001e-21,0.6562703119807235,4.347321260019082e-07,2.061259366723985e-07,0.3698850098059588
219.0,7.856e-06,3.64e-06,6.614999999999999e-06,2.1047736717807842e-13,5.736960000000001e-21,0.7363200103870867,3.770195717788344e-07,1.8444585412243282e-07,0.5343577729848509
220.0,2.7840000000000004e-06,4.992e-06,1.305e-06,1.973856840850533e-13,5.7974399999999995e-21,0.7906652438591937,3.7721101554055097e-07,1.3500005024980058e-07,0.4296152454806201
221.0,8.928e-06,6.3200000000000005e-06,2.925e-06,2.42538276344452e-13,5.857920000000001e-21,0.6479370216018768,4.94625806121956e-07,2.0120794179342728e-07,0.2470079556681598
222.0,8.976e-06,5.68e-06,5.985e-06,2.4224899802782313e-13,5.866560000000001e-21,0.64934845701377,5.668888949740237e-07,2.1742798005620885e-07,0.1636871733020496
223.0,8.880000000000001e-07,6.552e-06,6.3e-07,2.742450007397219e-13,5.880960000000001e-21,0.5745275892460275,6.992634434283243e-07,1.7012123667855606e-07,0.098019810417754
224.0,8.832e-06,2.3280000000000004e-06,8.685e-06,2.356114363085753e-13,5.904000000000001e-21,0.6704792218048881,4.657248839651977e-07,2.240770051380669e-07,0.2757845417637575
225.0,2.4240000000000004e-06,2.2480000000000003e-06,8.01e-06,2.0485040166843037e-13,5.904000000000001e-21,0.7711606673839917,3.747125440850273e-07,1.967741381174573e-07,0.4390799770493352
226.0,6.136e-06,4.800000000000001e-07,3.105e-06,2.2227854947880637e-13,5.9414399999999996e-21,0.7136978376235396,4.626570736061649e-07,1.839998731156811e-07,0.4256309527068477
227.0,9.2e-07,2.416e-06,2.565e-06,2.421076046174812e-13,5.964480000000001e-21,0.6569375473160686,4.059047743226056e-07,1.7947417029938805e-07,0.4881024112686246
228.0,1.0336e-05,3.312e-06,4.05e-06,2.189964999510968e-13,6.105600000000001e-21,0.7376763322675954,4.0875963801413843e-07,2.239994500996545e-07,0.5082211006280872
229.0,4.848e-06,2.7040000000000003e-06,1.8e-06,2.3086535768240924e-13,6.108480000000001e-21,0.6999721998947211,3.888693557938121e-07,2.400001903879456e-07,0.5394130642750109
230.0,4.152e-06,8.44e-06,4.545e-06,2.78090541626808e-13,6.1372800000000004e-21,0.5829283781468647,3.895777281745292e-07,2.2239568600132087e-07,0.5432993900484885
231.0,3.4880000000000003e-06,6.552e-06,6.48e-06,2.290843181298928e-13,6.151680000000001e-21,0.7087361544497541,4.0862824515460973e-07,2.2499989427160474e-07,0.518706475757688
232.0,9.216e-06,1.56e-06,1.665e-06,2.14265338202202e-13,6.177600000000001e-21,0.7598806635495318,3.848039375811535e-07,1.8515721376065597e-07,0.4538917987327793
233.0,9.736e-06,3.12e-06,7.334999999999999e-06,2.7132295746765266e-13,6.177600000000001e-21,0.6000822373763383,5.272259527531437e-07,1.8399987311568116e-07,0.1739809688898152
234.0,2.9760000000000004e-06,5.112e-06,8.55e-07,2.257905585332553e-13,6.2352000000000004e-21,0.7255688102042236,4.816790819676799e-07,1.349999934063817e-07,0.2737791453496604
235.0,7.184e-06,1.24e-06,4.499999999999999e-06,3.212692871606768e-13,6.272640000000001e-21,0.5119746883096726,6.2970889816176e-07,2.114629323107872e-07,0.2567443190248099
236.0,6.936e-06,3.3520000000000003e-06,5.535e-06,2.1309196735287282e-13,6.272640000000001e-21,0.7718814800990703,4.118970860740893e-07,1.9320410646497657e-07,0.3508214681717557
237.0,1.856e-06,5.36e-07,7.604999999999999e-06,3.1309478085919297e-13,6.298560000000001e-21,0.5267879233306564,5.026666492016217e-07,2.8000010843243217e-07,0.3299732379733886
238.0,5.44e-06,5.136e-06,1.62e-06,2.197595686167664e-13,6.3129599999999996e-21,0.751666200749472,4.265995083409507e-07,1.8961879626086526e-07,0.3261764269451562
239.0,6.712e-06,3.656e-06,8.505e-06,2.508995746367046e-13,6.379200000000001e-21,0.6629717326922479,4.328995912188294e-07,2.24426876113618e-07,0.3960857828854892
240.0,7.648e-06,9.176e-06,9.045e-06,2.3845125797581256e-13,6.480000000000001e-21,0.7049113615567076,4.434751244717397e-07,1.8949914616296445e-07,0.4961458827663886
241.0,9.336e-06,3.1280000000000004e-06,6.164999999999999e-06,2.2829838382572973e-13,6.5663999999999996e-21,0.7427902206075672,4.0064239584871163e-07,2.1762687169823065e-07,0.4508995074305891
242.0,7.336e-06,6e-06,1.71e-06,2.68544326679225e-13,6.635520000000001e-21,0.6358940836666743,5.856322454187118e-07,2.0800007405341606e-07,0.2598928469449096
243.0,8.824e-06,3.1920000000000005e-06,9.135e-06,3.5497663820610295e-13,6.647040000000001e-21,0.4816185588967541,6.73234108175227e-07,2.1430596636003537e-07,0.1209548564493502
244.0,4.216e-06,1.472e-06,8.415e-06,2.9204464473024345e-13,6.716160000000001e-21,0.5894526169304698,5.361336822798416e-07,1.839998731156811e-07,0.2599438702672131
245.0,7.784e-06,5.56e-06,8.46e-06,3.294631168516301e-13,6.724800000000001e-21,0.5229540975543806,5.548692842141198e-07,2.5237145882196164e-07,0.2664951185480924
246.0,3.5920000000000005e-06,6.056e-06,7.785000000000001e-06,2.3676141613355856e-13,6.883200000000001e-21,0.7390947567736932,3.858676993744099e-07,2.510199400252274e-07,0.5531119142930917
247.0,1.0784e-05,9.344e-06,2.835e-06,2.2367246415545569e-13,6.883200000000001e-21,0.7823453903069963,3.559060945991446e-07,2.149607606271874e-07,0.5406654117641368
248.0,7.6e-06,2.4240000000000004e-06,4.995e-06,2.614430109971093e-13,6.912000000000001e-21,0.6711860284567779,5.45031614764517e-07,1.9122236736015425e-07,0.167215420597971
249.0,1.472e-06,7.464e-06,2.565e-06,3.083883006842187e-13,6.958079999999999e-21,0.571538962890132,5.578113095857272e-07,1.8744208915874805e-07,0.2413233381823674
250.0,8.536000000000001e-06,4.136e-06,8.1e-07,2.2446037333876286e-13,6.98112e-21,0.7869754399773112,4.1130536576042337e-07,2.052634420811474e-07,0.5029236763412291
251.0,9.928e-06,4.4800000000000004e-07,7.695e-06,2.690927928298894e-13,7.162559999999999e-21,0.667771029464115,5.216694066044986e-07,1.969086518891028e-07,0.2036175763454103
252.0,1.992e-06,4.912e-06,2.115e-06,2.7181115147519184e-13,7.179840000000001e-21,0.6621555623377008,4.938771958520949e-07,2.0154842720153319e-07,0.287078296741083
254.0,2.6e-06,3.52e-06,6.48e-06,3.378568898121302e-13,7.234560000000001e-21,0.5354177441251547,4.751215115963518e-07,3.021006078720565e-07,0.4551004879590531
255.0,9.416e-06,1.008e-06,2.34e-06,3.198924899783637e-13,7.24896e-21,0.5662356587426491,6.128404659315743e-07,2.289343441302732e-07,0.1274145143258993
256.0,1.528e-06,7.528e-06,3.3300000000000003e-06,2.810423558295472e-13,7.251840000000001e-21,0.6446804339595726,4.82685385207063e-07,2.574151538677393e-07,0.430753187925419
257.0,9.904e-06,5.408e-06,2.205e-06,3.02197608649899e-13,7.28928e-21,0.6016115836666173,5.841053426559302e-07,2.623509264592101e-07,0.2052077736981289
258.0,6.2640000000000005e-06,6.392e-06,8.910000000000001e-06,2.303146705348097e-13,7.303680000000001e-21,0.7904183486775789,3.867891915619634e-07,1.919997885124758e-07,0.4753386796707548
259.0,2.392e-06,4.752e-06,2.925e-06,2.45240108009643e-13,7.35264e-21,0.7456267737286625,4.95183288662492e-07,1.7999991541728377e-07,0.3301743348691155
260.0,5.304e-06,4.88e-07,6.75e-06,3.165178862263724e-13,7.378560000000001e-21,0.5790733919566637,5.749333130513642e-07,2.0736942695075445e-07,0.1940752094429164
261.0,4.08e-06,6.056e-06,1.935e-06,2.985816286231315e-13,7.38432e-21,0.6141786483445811,4.664101376863192e-07,1.7999991541728377e-07,0.3545928984701074
262.0,1.0696e-05,5.224e-06,3.195e-06,3.129754146577484e-13,7.441919999999999e-21,0.5889755038635991,4.213433932088367e-07,2.59408154877885e-07,0.5017464048150728
263.0,1.0408e-05,5.496e-06,1.17e-06,3.037556987183466e-13,7.46496e-21,0.6081042145646274,7.887532833822755e-07,2.177624637604905e-07,0.1481205664166541
264.0,1.0136e-05,7.752e-06,8.46e-06,2.2446689533684072e-13,7.52832e-21,0.8275556448534428,3.591980500427185e-07,2.2499989427160474e-07,0.6452362497335306
265.0,8.648000000000001e-06,2.08e-07,4.005e-06,3.122102576278985e-13,7.542720000000001e-21,0.5957384269074206,6.960675765385439e-07,2.039195596830297e-07,0.1110466121160647
266.0,1.504e-06,2.2e-06,1.71e-06,2.853807877080937e-13,7.597439999999999e-21,0.6548938490615672,5.015628630893498e-07,2.444319935377643e-07,0.4029904953055735
267.0,6.536e-06,4.928e-06,8.28e-06,3.30655508163126e-13,7.62048e-21,0.5663652269503892,6.369623624824052e-07,2.15283193199761e-07,0.1696115089805014
268.0,7.416e-06,7.624e-06,9.045e-06,2.568730494063055e-13,7.634880000000001e-21,0.7299622370322715,4.282711468794368e-07,2.624747925309366e-07,0.4794365043443995
269.0,8.44e-06,2.2320000000000004e-06,8.64e-06,3.298553028563348e-13,7.701119999999999e-21,0.5717373722505785,4.516917570209332e-07,2.125631202779691e-07,0.313020359174707
270.0,4.656e-06,3.216e-06,4.499999999999999e-06,2.709966887703684e-13,7.741439999999999e-21,0.6983416984974383,4.504167937862384e-07,1.790337190325281e-07,0.3971061325034775
271.0,4.296e-06,3.1280000000000004e-06,1.935e-06,3.142291253662536e-13,7.75584e-21,0.6030087055192168,5.068192365775538e-07,2.979653757882968e-07,0.3551420115459731
272.0,7.744e-06,4.48e-06,7.83e-06,3.247085342147703e-13,7.914240000000001e-21,0.5914661554472517,4.473480390401974e-07,2.438461084483143e-07,0.4936204615234434
