synLabel,vesLabel,OG_Ves_X,OG_Ves_Y,OG_Ves_Z,Ves_X,Ves_Y,Ves_Z,Syn_X,Syn_Y,Syn_Z,VectorAngle,Intersect,IOU,IOS
200,923,1.5186146811174694e-05,6.589020358660491e-06,3.363350856488978e-06,1.5226257801259635e-05,6.534182148243417e-06,3.3490466648800066e-06,1.5205693216557847e-05,6.597485480597243e-06,3.1751272899782634e-06,21.28053659430192,42489,0.28400409071768035,0.9823137744486059
201,861,1.0888370525208302e-05,8.336685368703911e-06,7.360761401287164e-06,1.103833164961543e-05,8.32839987197076e-06,7.314445383599377e-06,1.0879530236707069e-05,8.334492122230586e-06,7.1434294568462064e-06,40.59913718065686,42733,0.4322271334216675,0.9665912689436779
202,1261,1.4268336599343456e-05,1.2253363365744008e-05,2.8759612860085326e-06,1.4648892374680145e-05,1.1650387932604644e-05,2.5989203891185753e-06,1.4203827049641404e-05,1.2211502053105505e-05,1.5646359088350437e-06,34.524251434929894,3700,0.055279159756771695,0.9822139633660738
203,1209,1.246910278496216e-05,9.431495982425986e-06,9.19680496735964e-06,1.237231117556803e-05,9.622789548302535e-06,9.09783420866006e-06,1.2372925539239077e-05,9.397384928888641e-06,9.043216778081842e-06,68.00378702210196,8418,0.06630539233447282,1.0
204,1118,1.3175872936699307e-05,7.2022951371764066e-06,6.205930731084663e-06,1.344169049843913e-05,7.147594715206651e-06,6.091883051340119e-06,1.3212054000177886e-05,7.200608024504618e-06,5.776282478109351e-06,41.49910723358472,15418,0.15820310495911016,0.8894657897773163
205,1264,1.0388212103862315e-05,1.3327799479156965e-05,2.6476972720956837e-06,9.827386747929268e-06,1.351086257272982e-05,2.5343280469769525e-06,1.0357008704886539e-05,1.3335868516151095e-05,1.9860650581904338e-06,48.276178367650864,2496,0.03875716215586714,1.0
206,1222,1.011669883155264e-05,1.1176732186868321e-05,8.240351917265798e-06,1.0133869636774762e-05,1.1517789971549064e-05,8.146264462993713e-06,1.0054223366751103e-05,1.1174801784363808e-05,7.547381983386003e-06,29.515876138471135,8360,0.07990518427894173,0.9992828113793928
207,553,1.2285181583138183e-05,1.177269814434112e-05,7.662408961550682e-06,1.2416004665283253e-05,1.1826945865323069e-05,7.611332648593816e-06,1.2272727417439455e-05,1.1774604445236037e-05,7.482219643861754e-06,46.27806752094448,29086,0.18022293960554933,0.23124870804115186
208,1146,1.3716574812860927e-05,1.3682243661605753e-05,9.903747468342772e-06,1.3476214462571079e-05,1.3681151358468924e-05,9.910746030072914e-06,1.3737477729591774e-05,1.3668435258296086e-05,9.449890967516694e-06,26.904668910660543,17920,0.21164771049616743,0.987599889776798
209,1000,1.3163766652724007e-05,1.4381027995113982e-05,4.108419489057269e-06,1.3490124729287345e-05,1.4424235359911108e-05,3.907479936060554e-06,1.3175378171581542e-05,1.4394162008102285e-05,3.718830498655734e-06,61.07540206013602,15632,0.17769290228709134,0.8181723018946928
210,928,9.998288987844717e-06,7.146910775190918e-06,2.617813379401923e-06,1.0257933809043607e-05,7.132592372727231e-06,2.4859301674950984e-06,1.0004350315284682e-05,7.164188218666823e-06,2.3171758130047238e-06,57.36443537562523,30286,0.2422783088676453,0.6584199313013609
211,1152,1.5451243598363362e-05,7.874780294514494e-06,3.792854499806708e-06,1.5715039808128495e-05,7.875812116253655e-06,3.678957000374794e-06,1.549882290419191e-05,7.862581242079614e-06,3.2348333434129017e-06,30.82413103099124,16451,0.18043521179283567,0.9667959567465915
212,812,1.4338562777993502e-05,1.1807968803623226e-05,8.908756626624381e-06,1.4313669453258626e-05,1.1985948731307872e-05,8.742249065107899e-06,1.4296648714662297e-05,1.180873005068861e-05,8.739553777559195e-06,88.08989022478474,36557,0.34461077279840124,0.7059652781800977
213,736,1.0510920674278168e-05,7.167992407630663e-06,1.6129883988469373e-06,1.052975858328864e-05,7.1437880251323804e-06,1.5934939483486232e-06,1.0490822205611039e-05,7.152692887757439e-06,1.460086878068978e-06,12.806844430241766,88599,0.5936718954160776,0.7097288420715344
214,1003,9.745651368575636e-06,1.438155550204101e-05,4.18394256485044e-06,9.423457413504366e-06,1.4128222119325073e-05,4.01917236558802e-06,9.700150258140638e-06,1.4331526017485885e-05,3.758125444619509e-06,61.618324434770244,21384,0.21893460833597822,0.9179652285898261
215,912,1.2218208667036379e-05,9.12093355509569e-06,5.808535888718325e-06,1.2256512491148897e-05,9.021581263368716e-06,5.794018989035976e-06,1.2231307664478663e-05,9.115407465287717e-06,5.67000824958086e-06,41.89271081642075,22425,0.21455634436173673,0.7233170983453214
216,893,1.7205752556037623e-05,1.4756532891624374e-05,4.281285782781197e-06,1.7205471522174776e-05,1.4819545867794659e-05,4.307790050006588e-06,1.7190856851811986e-05,1.4743333849764895e-05,4.070147269885638e-06,14.190373374808345,54318,0.492577512174331,0.9977223467176077
217,1136,1.2582104773173342e-05,1.465524064769852e-05,1.230070751034873e-06,1.2587337096192641e-05,1.4676832051918609e-05,1.2705580729743815e-06,1.2574590982694644e-05,1.4577495676348917e-05,8.954257282312028e-07,1.861323259484931,26144,0.1987471872529344,1.0
218,1084,9.305829280492617e-06,1.0575962278380757e-05,6.891744774861763e-07,9.421887170901755e-06,1.07550181382976e-05,6.362731568287927e-07,9.412196959601715e-06,1.0511505479371408e-05,3.144164537616234e-07,31.934000666633576,13471,0.14747709184064461,0.8865999736738186
219,1014,1.5362139038188616e-05,1.1140056813019328e-05,1.1244375741625845e-06,1.5523336969636148e-05,1.1136181456095073e-05,1.1088742439824273e-06,1.5338141110987635e-05,1.1137953151774127e-05,7.993203041678498e-07,26.676953723003813,24028,0.23338351707056482,0.8344214474232532
220,810,9.558269084664062e-06,1.06293609860586e-05,4.544928970062756e-06,9.679436061560409e-06,1.066746563083143e-05,4.50341212854255e-06,9.567938832333311e-06,1.0625599770719418e-05,4.381667849884252e-06,47.129149916614836,45480,0.3828315053157013,0.7666374485874182
221,151,1.0512780136195943e-05,1.4373999874806032e-05,4.498075668379897e-06,1.046662464432302e-05,1.4475544048764277e-05,4.446234243005165e-06,1.0515286703594029e-05,1.4372005352925044e-05,4.339691940913326e-06,46.00146147110322,35887,0.21116210650191233,0.2495271867612293
222,304,1.0890922567341477e-05,1.4824630852672271e-05,4.469882242119638e-06,1.0861656846827827e-05,1.459731902286876e-05,4.192751475784462e-06,1.0902146186708705e-05,1.4859679595247144e-05,4.192175538264564e-06,82.41994557845213,280,0.0020577190184680283,0.002675840978593272
222,1083,1.1314344646962127e-05,1.4755682059330866e-05,4.792722847923869e-06,1.1777644431276713e-05,1.4996976915426785e-05,4.551816346065607e-06,1.130653345171595e-05,1.4732338513567811e-05,4.052274789501098e-06,45.8498510709641,3639,0.049498082102342286,0.28224618009772745
223,992,1.3276756362756714e-05,8.456780051346868e-06,7.506548399760504e-06,1.3382318684307393e-05,8.469106433039997e-06,7.340015827139723e-06,1.3249845778773306e-05,8.472223726130323e-06,7.242601668622228e-06,47.86140202941199,28566,0.24358755713213726,0.9887850467289719
224,242,1.2682589840551373e-05,1.2836175756092416e-05,6.342050482999184e-06,1.2682253327511717e-05,1.2806312497559702e-05,6.34392586107424e-06,1.2689056802628329e-05,1.2845695437135873e-05,6.241142045837478e-06,15.545249211575477,64530,0.39764114319517874,0.4167447026988627
225,61,1.2443942068784963e-05,1.5601341146975756e-05,7.415143045363948e-06,1.259707323697512e-05,1.5603468455083203e-05,7.337314173128107e-06,1.2461644928407623e-05,1.5602596249664202e-05,7.256887329276651e-06,65.68183631265758,24374,0.17583321310056269,0.18050001481086525
226,643,1.2024413081235252e-05,1.418789634044515e-05,6.276570275076665e-06,1.2021482234558789e-05,1.437544597138185e-05,6.141503035905771e-06,1.2063522717653541e-05,1.4184287465468515e-05,6.083536618461949e-06,70.34770397086106,23041,0.1633163692037255,0.253117138494326
227,826,1.7532534002384637e-05,1.0946909242193215e-05,2.880090278267744e-06,1.7428636056138203e-05,1.0989371276082238e-05,2.8447576596590807e-06,1.7480003407399636e-05,1.0925891274382593e-05,2.6893629865298863e-06,35.943077231421064,56604,0.4608658128495941,0.8700142942776778
228,575,1.0959419796563452e-05,1.4835642559773987e-05,3.1622270171283162e-06,1.0902396752499044e-05,1.5011261893960182e-05,3.026841795872315e-06,1.095259040084784e-05,1.4826206097495742e-05,2.9298412300704513e-06,61.38522028818504,24750,0.18075456816090443,0.2602906842227037
229,913,1.3020688129472546e-05,1.4007809113536496e-05,9.638083156460198e-06,1.3104935078445124e-05,1.3922854122938588e-05,9.601936653780285e-06,1.3012665931455558e-05,1.4016255590831861e-05,9.231197509507183e-06,17.86123031850951,25326,0.2948380637500291,0.8137913306127695
230,1133,1.4473089322564192e-05,8.128712579491548e-06,5.782412235699752e-07,1.4227762676455313e-05,8.323809652210912e-06,4.7149015003356e-07,1.4533871762978379e-05,8.123694442474516e-06,1.0745450929050548e-07,38.76839336689947,19802,0.14688930264299863,1.0
231,874,1.7610472241358366e-05,1.2527508715720614e-05,1.330825568857108e-06,1.764205990184564e-05,1.2525599686341593e-05,1.2894631140625279e-06,1.759972292347811e-05,1.2507262908911798e-05,1.139796552251937e-06,12.514587132274508,29514,0.3020014734774067,0.7672949434550891
232,938,1.6844680430949666e-05,1.2049903943989193e-05,3.830750415545481e-06,1.663695729803294e-05,1.2048892585880822e-05,3.806126983363356e-06,1.6848769519128837e-05,1.2052648798999144e-05,3.60246303898748e-06,45.09372268323227,39651,0.37334048923789614,0.8013864747968794
233,1025,1.1128714504593518e-05,1.413265772498562e-05,1.3722213338951406e-06,1.1127962352475151e-05,1.4027319139131578e-05,1.347818340491358e-06,1.1101123163825832e-05,1.4148278751235921e-05,1.0180169169871078e-06,17.563690949582544,28061,0.2709401461827381,0.9357097602454233
234,737,1.4893332718202146e-05,6.4737137108750176e-06,2.6859627269004704e-06,1.4893332718202146e-05,6.502101996375131e-06,2.661335884113214e-06,1.4893332718202146e-05,6.477492433987209e-06,2.5603977746868622e-06,15.425603147985525,63248,0.5004945754959603,0.6763406940063091
235,1152,1.562212992212153e-05,7.759068694213056e-06,3.40473866344837e-06,1.5718450868007494e-05,7.707308895987808e-06,3.365536940691527e-06,1.5596509911119938e-05,7.760808330203872e-06,3.136656687274808e-06,25.10471560206051,21062,0.1904374400983743,1.0
236,1010,1.6573364518990275e-05,7.68915788285085e-06,2.215912559222488e-06,1.6572365893807728e-05,7.5454788657225436e-06,2.200784138040035e-06,1.654501920711482e-05,7.687246352361399e-06,1.997924300667364e-06,35.20481086739346,41500,0.312650675024108,1.0
237,927,1.1509085652505746e-05,8.518081813235767e-06,3.492647238090285e-06,1.1507883300510002e-05,8.515768058714457e-06,3.489346681817551e-06,1.147497869169456e-05,8.514515684510116e-06,3.2747788054621196e-06,0.6221565946656089,42048,0.3740359554159958,0.9805512802574506
238,1127,1.3426991699816426e-05,9.131273600360146e-06,5.867363825018401e-06,1.3356234831007896e-05,9.707185199658852e-06,5.180233983992366e-06,1.3309392670635134e-05,9.084494195121806e-06,5.221436140345759e-06,88.88380420418922,7737,0.1635660225783265,0.9781289506953224
239,1038,1.6121297448989935e-05,1.444276540496503e-05,3.899826879205648e-06,1.6120950022013858e-05,1.4267900496633956e-05,3.8411711784647196e-06,1.612129017303232e-05,1.4443633062910521e-05,3.5217634604123305e-06,28.68737897964811,23210,0.19779957559591277,0.8905344741587692
240,977,1.376280215481529e-05,1.4024164102011127e-05,5.55460314899392e-06,1.39096764542046e-05,1.4029446447239025e-05,5.4804550018161535e-06,1.3741720977122895e-05,1.402673024131218e-05,5.308854724717094e-06,39.5007891513414,28721,0.3055263017924578,1.0
241,1015,9.650460469856625e-06,1.1306027317914413e-05,9.112263796851039e-07,9.651118944020709e-06,1.125716289607226e-05,9.189144520860282e-07,9.652080279920483e-06,1.1293539955659071e-05,6.246324062431086e-07,9.542540613530464,33769,0.3230092304749151,0.9592375866378821
242,895,1.1441672540968284e-05,9.751999641594011e-06,6.577692829523585e-06,1.1441672540968284e-05,9.790983767743455e-06,6.5888687004189705e-06,1.1447209089965327e-05,9.7506340352993e-06,6.389677537299576e-06,11.031460943106739,53041,0.4092890819720201,0.9207387991042755
243,1113,1.1156738310091896e-05,7.591410849272506e-06,1.939093010605575e-06,1.1290983366052387e-05,7.686311619181652e-06,1.927632524711953e-06,1.1234310932195513e-05,7.590339464513818e-06,1.559609415835439e-06,24.652828050884175,19235,0.18673125649215117,0.9966321243523316
244,727,1.0498796200408833e-05,9.276653145207092e-06,9.290494745073374e-06,1.0527694939810317e-05,9.399237114848802e-06,9.21930450203945e-06,1.049147931553307e-05,9.290239631809527e-06,9.120153208641568e-06,52.847322035787954,55576,0.32605456145497214,0.4575775788962349
245,1268,1.0583786206552759e-05,1.2295282431296073e-05,7.185125241448986e-06,1.0781692708405899e-05,1.1626833838818129e-05,6.794440423618653e-06,1.0577753073448548e-05,1.2371802313282387e-05,6.2629599142383086e-06,50.79928930599328,2412,0.023307725757356137,1.0
246,957,1.611867901374353e-05,1.492868477726006e-05,4.8959452669805614e-06,1.62414216902107e-05,1.5018052181403618e-05,4.91599234919704e-06,1.6135435544128995e-05,1.492120554758003e-05,4.646248953577015e-06,29.9304998634147,37598,0.32291809811735606,0.8485600794438928
247,14,1.697791685728589e-05,1.2238328508829e-05,1.866922559656814e-06,1.7028511138050817e-05,1.2171389698778512e-05,1.837188335684914e-06,1.697629522823263e-05,1.2226748367538676e-05,1.7378961274516769e-06,40.875475920545924,36480,0.21183561834747314,0.21795760342231676
248,1253,8.963693289842922e-06,8.355413228855468e-06,2.1829671936757222e-06,9.255679742636858e-06,8.355689033123781e-06,2.04218355293051e-06,8.93230708243209e-06,8.34037291497225e-06,1.6924602164181124e-06,39.0769759321257,5566,0.0503710407239819,1.0
249,510,1.1973795608355431e-05,9.902660622174153e-06,1.9088695353275398e-06,1.2038479781040223e-05,9.90558783087181e-06,1.8868634583668609e-06,1.1967171758442419e-05,9.902394594973885e-06,1.778565149379574e-06,30.476544092535324,55151,0.3636177829936772,0.4785419269748716
250,700,1.2738070381601574e-05,1.5551956494164187e-05,7.5974737683282e-06,1.2719282040052349e-05,1.5590429029543884e-05,7.558866400358966e-06,1.2751700523949694e-05,1.5558588529529516e-05,7.425739568134304e-06,17.779799218165078,74484,0.4862292492182757,0.66941079196175
251,1260,9.875141131487908e-06,1.1213075595151167e-05,3.1292099720303668e-06,9.868459983408684e-06,1.1801357686636038e-05,3.055459501410951e-06,9.803340162761742e-06,1.1285364507784834e-05,2.5086119421757758e-06,49.73654315432829,2767,0.03931011947889585,1.0
252,899,9.73553187577636e-06,9.194149242830463e-06,3.066119120376243e-06,9.814884379011346e-06,8.973620879260125e-06,2.7946337013418088e-06,9.673857221059734e-06,9.197438430419425e-06,2.6615574597599334e-06,58.527875254856745,24980,0.2915907923612084,0.7441832752405636
253,955,8.67124163050903e-06,1.0334808393963613e-05,3.3990778547376976e-06,8.623622761660954e-06,1.0448415650898824e-05,3.3981373235292267e-06,8.66821528688888e-06,1.0333666068618186e-05,3.1992998401619843e-06,31.78471705407405,32352,0.2760786455488804,0.8222018908203721
254,274,1.611650259292219e-05,8.301938578370027e-06,5.25266523254686e-06,1.6253592548309825e-05,8.294278813991696e-06,5.163303285371512e-06,1.612367032066686e-05,8.2916390056198e-06,5.093981144455029e-06,64.49141830807976,42725,0.30685311270073834,0.35592006064594595
255,1161,1.4279055903898552e-05,1.386358962918166e-05,2.779320539048058e-06,1.41532955240109e-05,1.3786344879918033e-05,2.73954822205269e-06,1.4314383406599518e-05,1.3820920685247984e-05,2.5464036070843576e-06,35.9514364261869,20117,0.14946986752260585,1.0
256,1099,1.1786505638156086e-05,1.0083912002301076e-05,4.567785936160362e-06,1.1722997442120686e-05,1.0555811513768276e-05,4.210336783216917e-06,1.1796216767834267e-05,1.010751111607533e-05,4.1211901589122135e-06,81.6853513077045,19225,0.16107545620590846,0.9597144568690096
257,1077,1.5959822121658362e-05,1.0688292150007328e-05,1.7109135796999908e-06,1.6003510609152727e-05,1.099346036426141e-05,1.4854684877718682e-06,1.6015891560527962e-05,1.0687283975130413e-05,1.4083862538427638e-06,75.51175415416878,18406,0.1766292091702093,0.9386506196134428
258,1143,1.163314937002724e-05,1.3176070297049591e-05,4.557564807328163e-06,1.1651110980892554e-05,1.302021837545908e-05,4.60738260699145e-06,1.1694220120261889e-05,1.3147643585398328e-05,4.1821729155344656e-06,21.153237024942005,17041,0.19601776019140518,0.9949786886203071
259,1088,1.079512867363519e-05,1.1250613169977441e-05,5.005762204746134e-06,1.0790396572701866e-05,1.1252908734604716e-05,4.984644192518317e-06,1.079509775081533e-05,1.1237219041504432e-05,4.645439048545086e-06,0.9522406829898477,27885,0.2623729770417764,1.0
260,302,1.2553173746709945e-05,1.3839696293871384e-05,3.1912077247397974e-06,1.253255913979956e-05,1.38433470056043e-05,3.182709406246431e-06,1.2554912245832384e-05,1.3844009117747191e-05,3.098498382314574e-06,13.96445202216026,62939,0.3990375775865895,0.4175307315196264
261,936,1.0080406354973093e-05,1.1341951903887093e-05,5.016463319407194e-06,1.0050703622255241e-05,1.1247765996813541e-05,5.0181954520667205e-06,1.0064551133837085e-05,1.1352707133482909e-05,4.916205398330931e-06,42.088322119298475,25532,0.20242285859258555,0.9164722351843211
262,1064,1.623572188691469e-05,9.536875495541608e-06,1.3218053993568901e-06,1.6182532817765605e-05,9.466286883252906e-06,1.296306720632856e-06,1.6246183804469183e-05,9.538510312268045e-06,1.0339997515984578e-06,18.579881666599363,30780,0.2548646186966962,0.9780432779384195
263,1208,1.175694933408522e-05,8.110012913675746e-06,9.769287032668217e-07,1.159797875516233e-05,8.004866231203778e-06,9.968797201054258e-07,1.1732836355804466e-05,8.140090358210728e-06,7.140429829632922e-07,34.00516810440193,8754,0.07548048319925503,0.9727747527503056
264,1060,1.471453197154915e-05,1.1213826383027481e-05,1.7149232576230133e-06,1.4912676306266803e-05,1.1686437119351467e-05,1.5198896221590985e-06,1.4832029137323843e-05,1.127133191403118e-05,1.2487811318351305e-06,67.50962369475162,16268,0.24312893246252484,0.9755337011273687
265,1017,1.6604242773610167e-05,1.0918521638814127e-05,7.0882579166209325e-06,1.6342554772563744e-05,1.1077584531449247e-05,7.000718369454262e-06,1.6593756299698725e-05,1.0924691650870955e-05,6.5252943386440165e-06,32.97671503684191,16735,0.29361709593655694,0.8919624773478307
266,1045,1.4521620414598146e-05,9.305215826316271e-06,2.620837562972156e-06,1.4520337572321296e-05,9.380715709994547e-06,2.6289105790056055e-06,1.4502925296255853e-05,9.3073081188777e-06,2.404412498435704e-06,18.614680350796633,36871,0.2667751971637363,0.9983483158236759
267,1148,1.431826240150258e-05,1.4584303698939038e-05,8.521156814822461e-06,1.4445579381572315e-05,1.4337837001221487e-05,8.348090432264144e-06,1.4375282717082882e-05,1.4575776731362566e-05,8.048556992434897e-06,42.958263144284125,11504,0.11020529376263327,0.9221643286573147
268,676,1.1120950148324482e-05,7.586944093418424e-06,7.699086836510105e-06,1.1116519999632146e-05,7.525588443968445e-06,7.660716846658033e-06,1.1124150660180021e-05,7.60264470045513e-06,7.539381840615533e-06,26.851346461712556,74531,0.5034721753110771,0.6267533384910356
269,593,8.886155683285324e-06,8.750245342525886e-06,8.863901257427642e-06,8.886172963684658e-06,8.810832241579192e-06,8.874763807398267e-06,8.880390396370785e-06,8.755205726629356e-06,8.752265785005875e-06,26.940804472298442,98621,0.5967590659623263,0.6814654606513312
270,1134,1.095698735298356e-05,1.5301181065296987e-05,8.549587619199883e-06,1.101345196730108e-05,1.5846862424950814e-05,8.251545750681544e-06,1.0958713573927525e-05,1.5321031696657883e-05,8.04455248726299e-06,70.8769969683231,16572,0.13803098450774612,0.85608017357165
271,1151,9.335547474620398e-06,7.114436357369414e-06,6.639298817390227e-06,9.448686341784196e-06,7.0719863742851885e-06,6.6753977989719715e-06,9.253098141925875e-06,7.074118002492469e-06,6.487966174972826e-06,22.162883374946336,21457,0.20162752891870814,1.0
272,1020,1.6658732420182787e-05,7.389651273115305e-06,6.244137694011442e-06,1.711259756120853e-05,7.241818821057677e-06,6.047246188245481e-06,1.6732788026274648e-05,7.396052296826383e-06,5.7331749303557444e-06,59.99605301529954,14752,0.19804266401750595,0.7308397324746099
273,1167,1.6966412658803165e-05,1.2803277968487237e-05,2.242976108846051e-06,1.683121172391111e-05,1.2901491118100239e-05,2.194846672409767e-06,1.6967875126283616e-05,1.2795912425644929e-05,1.7923962900567858e-06,22.513222709821797,16685,0.1396281047064337,0.9968335523957462
274,1205,1.4723397271154681e-05,1.0469748303876258e-05,3.6165054098091787e-06,1.4905096577422228e-05,1.0732829196058447e-05,3.4545467997304513e-06,1.4706923138874117e-05,1.0455582923896145e-05,3.18259969844803e-06,48.62957268030509,7886,0.0755595584853595,0.5910215094056809
275,887,1.466654703108361e-05,1.3956154816696653e-05,1.7082311387639493e-06,1.4689471754536498e-05,1.3939612017566105e-05,1.7660140088082699e-06,1.4688751889480045e-05,1.3967289305583108e-05,1.689977807473042e-06,47.65855100976918,43470,0.30666017650420097,0.8808510638297873
276,1256,1.069688050847617e-05,7.959017239045352e-06,3.4867111935454886e-06,1.0695783657865832e-05,7.966090151967364e-06,3.482884835648292e-06,1.0702238341764314e-05,7.963906682562083e-06,2.8614518896574737e-06,0.6576210924955135,7102,0.07104344433663108,1.0
277,1216,1.2086911283404334e-05,1.2950878954143263e-05,7.938422641018406e-06,1.2024770057905698e-05,1.3658395346283214e-05,7.5181230840826174e-06,1.2098865681764437e-05,1.294921503358637e-05,7.170593789851409e-06,63.802925958280426,4132,0.03799679988229452,0.41983336720178827
278,983,1.3527020200854167e-05,1.2566713394335238e-05,9.049936579685891e-06,1.3368721283768537e-05,1.2635719485842856e-05,9.097094334720168e-06,1.352883782601566e-05,1.2571163097163662e-05,8.740042630961398e-06,25.814789202357936,31695,0.3096999247613371,0.9430229098482594
279,1192,1.1088859082519775e-05,1.4146096418699017e-05,9.019588560477132e-06,1.1088415703852661e-05,1.414461075910367e-05,9.020861398312263e-06,1.1061659733968554e-05,1.4145506611384917e-05,8.572764727432514e-06,0.20109866078888097,17417,0.14874374434215246,1.0
280,845,1.0225862297374988e-05,1.4840832136542303e-05,1.5034142393233196e-06,1.02574940683553e-05,1.4839243249298306e-05,1.4681775724056934e-06,1.0211154858552618e-05,1.4815341273788363e-05,1.298128552207345e-06,11.072249460607436,56964,0.4140276919722353,0.7553704980639686
281,779,1.1354702564858599e-05,9.703600881039165e-06,7.92460514276172e-06,1.135418506237329e-05,9.812697044253582e-06,7.913526133052073e-06,1.1361930774000939e-05,9.696427696326282e-06,7.711274065513862e-06,27.951622862522807,48279,0.38302379271224224,0.6257079537059838
282,873,1.3689692877960624e-05,1.1655924936349038e-05,2.3400721147481818e-06,1.3721097275265492e-05,1.1676362646539928e-05,2.3055844167174655e-06,1.3649038464791374e-05,1.1693294254655484e-05,2.188448661399889e-06,17.515672956320376,55451,0.4699476244554808,0.8995798251163998
283,1256,1.0403682608739473e-05,7.755871138215298e-06,4.115895308132167e-06,1.0810703315655701e-05,7.284836101462133e-06,3.890159177899477e-06,1.040836514221155e-05,7.754832267892198e-06,3.1473936132897506e-06,40.019716537384895,5157,0.049077827899274826,0.730970942593905
284,1124,1.0029887107521063e-05,1.4352650396176614e-05,1.1875284826601273e-06,9.891438367048977e-06,1.4515490420308197e-05,1.1391945804462011e-06,1.0080992069561034e-05,1.4331672900880221e-05,7.814872731159994e-07,29.36185263955359,12316,0.16522450731812022,0.9470932020916641
285,1211,9.500472515355796e-06,1.1331856057950063e-05,4.80303674521565e-06,9.427134500583634e-06,1.1304228792141657e-05,4.798240979653201e-06,9.492457593296422e-06,1.1336715488141635e-05,4.461353000806412e-06,13.125741964003627,12964,0.10262418365327529,1.0
286,989,1.486707515141461e-05,9.272588158637518e-06,8.72248938321718e-06,1.4820783690083772e-05,9.265402695746161e-06,8.697115390532417e-06,1.4883551557431929e-05,9.264777418138692e-06,8.486609658575617e-06,12.723168078222054,47084,0.37674132040295416,0.9872929335290417
287,1121,8.8484130174038e-06,1.155481004389003e-05,3.663900770334294e-06,8.9668369582796e-06,1.1470217941678129e-05,3.642315846263955e-06,8.839182555675507e-06,1.1516855010995641e-05,3.0830307196083595e-06,14.587113930847865,19482,0.243982467125861,1.0
288,838,9.389465958520304e-06,1.0702394320105668e-05,6.167378160171211e-06,9.413282441528281e-06,1.0656091490091057e-05,6.1464793361665215e-06,9.387817499373341e-06,1.066985669240239e-05,5.976470674795564e-06,16.33987280641379,55391,0.5643964867233193,0.9280089800294866
289,707,8.466839972243179e-06,8.080382031039335e-06,5.920839839745895e-06,8.539103873772547e-06,8.074120160017628e-06,5.887716952202027e-06,8.460664957965491e-06,8.06639536676812e-06,5.737026640417753e-06,25.585039522768284,76323,0.49176557003131405,0.6238648345989423
290,888,1.4019544778420823e-05,1.5159504073380958e-05,7.093932481438969e-06,1.3968574421596713e-05,1.5168628578976495e-05,7.066582384140929e-06,1.4038816971151391e-05,1.5155258552113082e-05,6.806120154578821e-06,11.430731341210867,36337,0.31511351613854344,0.7277880147412273
291,946,1.6204462554014754e-05,8.574384992243722e-06,8.081907708401559e-06,1.6146391317306552e-05,8.573475497541949e-06,8.098331818473525e-06,1.6292065993184224e-05,8.555830845580203e-06,7.859699962864397e-06,9.896275134656088,42535,0.3758438483017001,0.8579756333709859
292,973,9.891531590255909e-06,9.093732842302416e-06,4.048968889946991e-06,9.977993158827303e-06,8.823745247354964e-06,3.898710701832897e-06,9.869454970612423e-06,9.141196187556488e-06,3.6100510669712094e-06,42.53271080697633,2062,0.025824389144238357,0.09744341004678418
292,1147,1.0312647646060213e-05,8.951909876486752e-06,4.0116826767189195e-06,1.0191599812969798e-05,8.527367754140869e-06,4.014127057416772e-06,1.0283974006597418e-05,8.825995791994501e-06,3.604867970352643e-06,54.946425474175236,13331,0.13783940277519283,0.9214127730163119
292,1245,1.0183610811509425e-05,8.992652510642074e-06,4.490202172746649e-06,9.711420716485009e-06,8.99180395208532e-06,4.270463477951125e-06,1.001765622277162e-05,8.994865765998838e-06,3.916456535080215e-06,56.99339600635432,334,0.00446547943740307,0.05352564102564102
293,1055,8.744587830733508e-06,7.1014735567587195e-06,1.995239585994568e-06,8.884929684427334e-06,7.174657639552606e-06,2.0622970282602182e-06,8.793008419161197e-06,7.095350156305358e-06,1.6959155573204043e-06,25.445307358210428,14854,0.19968811335466352,1.0
294,397,1.684453309280798e-05,8.400250408158172e-06,6.310165417744429e-06,1.685614734014962e-05,8.35942091725883e-06,6.359031431202311e-06,1.6863347809703555e-05,8.36204208098934e-06,6.222760703167296e-06,25.81531094872303,44829,0.3351700934579439,0.35238492013583195
295,1062,1.7058849152817857e-05,1.1308803550491575e-05,3.982445150541025e-06,1.7097840100177564e-05,1.1337740488670534e-05,3.997714884462766e-06,1.7054569980246015e-05,1.133334262704011e-05,3.788118988268252e-06,13.335357998189824,34101,0.30321972559864135,0.9710404920553563
296,1119,9.032170510181459e-06,1.0520635896682506e-05,4.827408019991708e-06,9.458422937314026e-06,1.0523147466301452e-05,4.605524964063079e-06,9.104802757065045e-06,1.0513511824683519e-05,4.393021526993834e-06,68.47505175914571,13911,0.16209508273129808,0.9858965272856131
297,1085,8.495536349073518e-06,1.1674647794279736e-05,7.282027354449383e-06,8.471356522932183e-06,1.1459243069111835e-05,7.171748848122661e-06,8.539089321857318e-06,1.1662783890642459e-05,6.975751375648542e-06,47.680407128128564,15744,0.1681009630784343,0.9691597414589105
298,841,1.0710435162764043e-05,1.060059275914682e-05,9.675226920080604e-06,1.085848271031864e-05,1.0608385309751611e-05,9.604405022400897e-06,1.0751600257208338e-05,1.0568367542873602e-05,9.35194384510396e-06,30.088546781212873,32904,0.3044327044956191,0.622086098349498
